ubicacion_sonda,fecha_medicion,intensidad_promedio,maximo_permitido,porcentaje_promedio,latitud,longitud
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-18,7.410625,28,26.466875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-19,7.472083333333334,28,26.685833333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-20,7.446458333333333,28,26.594583333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-21,7.4624999999999995,28,26.652083333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-22,7.497708333333333,28,26.778333333333332,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-23,7.079999999999999,28,25.285625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-24,6.571458333333333,28,23.468958333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-25,6.524791666666666,28,23.303124999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-26,6.970416666666666,28,24.894166666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-27,6.9991666666666665,28,24.997500000000002,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-28,6.339791666666667,28,22.641458333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-29,6.239999999999999,28,22.285208333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-30,6.534375,28,23.33729166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-03-31,6.5874999999999995,28,23.526666666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-01,7.335416666666667,28,26.197916666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-02,7.425,28,26.517291666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-03,7.443124999999999,28,26.582291666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-04,7.425416666666667,28,26.519583333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-05,7.510000000000001,28,26.821458333333336,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-06,7.083749999999999,28,25.29875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-07,6.758333333333333,28,24.13625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-08,7.3339583333333325,28,26.192291666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-09,7.388125,28,26.38625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-10,7.367291666666667,28,26.312083333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-11,7.470833333333334,28,26.680625000000003,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-12,7.469166666666666,28,26.675416666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-13,7.100833333333333,28,25.359791666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-14,6.6825,28,23.86583333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-15,7.459583333333334,28,26.64125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-16,7.329166666666667,28,26.175416666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-17,7.4433333333333325,28,26.582916666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-18,7.427916666666667,28,26.528541666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-19,7.57,28,27.035416666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-20,7.175,28,25.624583333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-21,6.886458333333334,28,24.594583333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-22,7.465208333333333,28,26.66125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-23,7.510625,28,26.82375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-24,7.4245833333333335,28,26.515833333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-25,7.39875,28,26.42395833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-26,7.499583333333334,28,26.784375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-27,7.067916666666666,28,25.241874999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-28,6.827500000000001,28,24.383958333333336,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-29,7.528333333333333,28,26.887083333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-04-30,7.6575,28,27.348541666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-01,7.019166666666667,28,25.068541666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-02,7.607708333333334,28,27.17,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-03,7.71125,28,27.54041666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-04,7.2004166666666665,28,25.716250000000002,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-05,6.917083333333333,28,24.70375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-06,7.698333333333333,28,27.493958333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-07,7.531874999999999,28,26.899583333333336,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-08,7.459583333333334,28,26.641875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-09,7.4660416666666665,28,26.66479166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-10,7.499375000000001,28,26.783541666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-11,7.072500000000001,28,25.25854166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-12,6.589583333333334,28,23.533541666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-13,6.50875,28,23.245833333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-14,7.4210416666666665,28,26.50375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-15,7.473125,28,26.689375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-16,7.475416666666667,28,26.697916666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-17,7.5129166666666665,28,26.832083333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-18,7.1414583333333335,28,25.505208333333332,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-19,6.699375,28,23.92625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-20,7.436875000000001,28,26.560000000000002,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-21,7.616041666666667,28,27.199791666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-22,7.590208333333333,28,27.108125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-23,7.645,28,27.3025,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-24,7.663333333333333,28,27.368958333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-25,7.28,28,26.000625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-26,6.954166666666667,28,24.83604166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-27,7.650208333333333,28,27.322708333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-28,7.469166666666666,28,26.676041666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-29,7.427083333333333,28,26.525208333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-30,7.376041666666667,28,26.343125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-05-31,7.453749999999999,28,26.62,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-01,6.901666666666666,28,24.649583333333336,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-02,6.3585416666666665,28,22.709374999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-03,6.446666666666666,28,23.023750000000003,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-04,7.211041666666667,28,25.753333333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-05,7.39,28,26.393124999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-06,7.32125,28,26.146874999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-07,7.233125,28,25.832916666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-08,6.760208333333334,28,24.143333333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-09,6.38625,28,22.80875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-10,6.466875000000001,28,23.095416666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-11,7.2225,28,25.795,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-12,7.327708333333334,28,26.170416666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-13,7.302916666666667,28,26.0825,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-14,7.389166666666667,28,26.390208333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-15,7.041250000000001,28,25.14770833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-16,6.633958333333333,28,23.693125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-17,7.1535416666666665,28,25.548541666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-18,7.31375,28,26.120416666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-19,7.159791666666667,28,25.57041666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-20,7.141875,28,25.506874999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-21,7.199375,28,25.711875000000003,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-22,6.876458333333333,28,24.55875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-23,6.542291666666666,28,23.365416666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-24,7.206666666666667,28,25.737708333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-25,7.233125,28,25.832708333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-26,7.3308333333333335,28,26.181458333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-27,7.278333333333333,28,25.994375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-28,7.325833333333333,28,26.163124999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-29,6.656458333333333,28,23.772916666666664,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-06-30,6.3222916666666675,28,22.579583333333332,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-01,6.5164583333333335,28,23.273124999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-02,7.241041666666667,28,25.860625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-03,7.25375,28,25.906458333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-04,7.268541666666667,28,25.95958333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-05,7.265000000000001,28,25.94666666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-06,6.851875,28,24.471041666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-07,6.537916666666667,28,23.34958333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-08,7.199791666666667,28,25.713541666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-09,7.2597916666666675,28,25.928124999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-10,7.381458333333334,28,26.362708333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-11,7.508125,28,26.815208333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-12,7.533333333333334,28,26.905625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-13,7.020416666666667,28,25.0725,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-14,6.621875,28,23.64979166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-15,7.510208333333334,28,26.822083333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-16,7.6777083333333325,28,27.420833333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-17,7.603333333333333,28,27.155208333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-18,7.678541666666667,28,27.422916666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-19,7.846041666666667,28,28.021874999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-20,7.0249999999999995,28,25.089375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-21,6.807291666666667,28,24.311666666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-22,7.549791666666667,28,26.963541666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-23,7.779375000000001,28,27.78333333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-24,7.607083333333333,28,27.167708333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-25,7.560208333333333,28,27.001041666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-26,7.8722916666666665,28,28.11520833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-27,7.392916666666667,28,26.403125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-28,6.931875000000001,28,24.75645833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-29,7.7562500000000005,28,27.701458333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-30,7.775208333333333,28,27.76770833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-07-31,7.803958333333333,28,27.87125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-01,7.853958333333334,28,28.049583333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-02,7.9525,28,28.402291666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-03,7.482708333333334,28,26.724375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-04,7.056041666666666,28,25.200208333333332,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-05,7.956458333333334,28,28.41604166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-06,8.074583333333333,28,28.83729166666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-07,7.273333333333333,28,25.976041666666664,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-08,8.212708333333333,28,29.33020833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-09,8.284166666666666,28,29.58583333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-10,7.562083333333334,28,27.00791666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-11,7.108125,28,25.385625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-12,8.109791666666666,28,28.96375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-13,8.017083333333334,28,28.631874999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-14,7.672291666666666,28,27.400625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-15,7.633125,28,27.260833333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-16,7.360833333333333,28,26.28895833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-17,7.014166666666667,28,25.05125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-18,6.6035416666666675,28,23.58395833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-19,6.732500000000001,28,24.043958333333332,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-20,7.646249999999999,28,27.308541666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-21,7.705625,28,27.519791666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-22,7.154374999999999,28,25.551666666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-23,7.099374999999999,28,25.354791666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-24,6.7941666666666665,28,24.264375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-25,6.562291666666667,28,23.436458333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-26,7.489583333333333,28,26.748125,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-27,7.286041666666667,28,26.02145833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-28,7.218958333333333,28,25.781875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-29,7.108958333333334,28,25.388958333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-30,7.225625,28,25.80541666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-08-31,6.934166666666666,28,24.764791666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-01,6.541250000000001,28,23.361874999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-02,7.157291666666667,28,25.562083333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-03,7.173125,28,25.61791666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-04,7.188958333333333,28,25.674583333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-05,7.175625,28,25.626875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-06,7.198125,28,25.7075,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-07,6.995416666666666,28,24.982916666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-08,6.636666666666667,28,23.701875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-09,7.533541666666667,28,26.905,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-10,7.415208333333333,28,26.482916666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-11,7.495833333333334,28,26.770833333333332,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-12,7.391666666666667,28,26.39916666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-13,7.267708333333334,28,25.956666666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-14,6.879583333333334,28,24.569999999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-15,6.568124999999999,28,23.457916666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-16,7.4695833333333335,28,26.676875,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-17,7.435625000000001,28,26.555625000000003,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-18,7.508125,28,26.814999999999998,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-19,7.512083333333333,28,26.829375,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-20,7.510208333333334,28,26.822083333333335,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-21,6.951666666666667,28,24.827291666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-22,6.581458333333334,28,23.505416666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-23,7.511458333333334,28,26.826666666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-24,7.6102083333333335,28,27.179166666666664,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-25,7.610625,28,27.180208333333336,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-26,7.547083333333333,28,26.954791666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-27,7.422916666666667,28,26.510416666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-28,6.842083333333334,28,24.435625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-29,6.4775,28,23.133333333333336,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-09-30,7.357083333333333,28,26.275000000000002,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-01,7.4125000000000005,28,26.474166666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-02,7.531458333333333,28,26.897916666666664,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-03,7.517083333333333,28,26.846666666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-04,7.565625,28,27.020208333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-05,7.035208333333333,28,25.125625,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-06,6.492916666666667,28,23.189166666666665,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-07,7.436458333333333,28,26.558541666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-08,7.482916666666667,28,26.726041666666664,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-09,7.543541666666666,28,26.941666666666666,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-10,7.44625,28,26.593541666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-11,7.411041666666667,28,26.467916666666667,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-12,6.745208333333333,28,24.090208333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-13,6.439791666666667,28,22.999583333333334,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-14,6.554375,28,23.409166666666668,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-15,7.485833333333333,28,26.735208333333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-16,7.439791666666667,28,26.57020833333333,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-17,7.5225,28,26.866249999999997,4.647894,-74.101948
Bogota_CENTRO_COMERCIAL_GRAN_ESTACION,2013-10-18,7.558541666666667,28,26.99416666666667,4.647894,-74.101948
